"","cod","Escola","Turma","Serie","Nivel","Sexo","Idade","Cor.Raca","Zona","Necessidade.Deficiencia","id","Stari.Grupo","WG.Grupo","vocab.pre","vocab.pos","score.tde.pre","score.tde.pos","TFL.lidas.per.min.pre","TFL.erradas.per.min.pre","TFL.omitidas.per.min.pre","TFL.corretas.per.min.pre","TFL.lidas.pre","TFL.erradas.pre","TFL.omitidas.pre","TFL.corretas.pre","leitura.compreensao.pre","TFL.lidas.per.min.pos","TFL.erradas.per.min.pos","TFL.omitidas.per.min.pos","TFL.corretas.per.min.pos","TFL.lidas.pos","TFL.erradas.pos","TFL.omitidas.pos","TFL.corretas.pos","leitura.compreensao.pos","dfs.media.read","fss.media.read","dfs.media.math","fss.media.math","dfs.media.text","fss.media.text","dfs.media.debat","fss.media.debat","gain.vocab","gain.score.tde","gain.TFL.lidas.per.min","gain.TFL.corretas.per.min","gain.TFL.lidas","gain.TFL.corretas","gain.leitura.compreensao","gain.flow.read","gain.flow.math","gain.flow.text","gain.flow.debat","vocab.quintile","score.tde.quintile","TFL.lidas.per.min.quintile","TFL.erradas.per.min.quintile","TFL.omitidas.per.min.quintile","TFL.corretas.per.min.quintile","TFL.lidas.quintile","TFL.erradas.quintile","TFL.omitidas.quintile","TFL.corretas.quintile","leitura.compreensao.quintile"
"509","3f71229ec928404314ec39254989e3ee","EMEB PROFESSOR RICARDO VIEIRA DE LIMA","8 ANO A","8 ano","anos finais","F",13,NA,NA,NA,"P2080",NA,"Experimental",32,35,47,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.22222222222222,3.66666666666667,4.33333333333333,3.22222222222222,4.44444444444444,3.77777777777778,4.44444444444444,4.11111111111111,3,0,NA,NA,NA,NA,NA,-0.555555555555556,-1.11111111111111,-0.666666666666667,-0.333333333333334,"4th quintile","4th quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","3f78cf17e7b7545d45f2b3a97d272904","EMEB PROFESSORA MARIA QUEIROZ FERRO","7 ANO C","7 ano","anos finais","F",12,NA,NA,NA,"P3005",NA,"Controle",30,27,52,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88888888888889,3,3.44444444444445,2.55555555555555,4.22222222222222,3.55555555555555,4,3.44444444444445,-3,-28,NA,NA,NA,NA,NA,-0.888888888888889,-0.888888888888889,-0.666666666666667,-0.555555555555555,"4th quintile","5th quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","3f7ca532bdabf07871e1142438ed9138","EMEB EXPEDITO PORFIRIO DOS SANTOS","8 ANO A MAT 2023","8 ano","anos finais","F",15,NA,NA,NA,"P227",NA,"Controle",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","3fbb672fd9e71e1ac4d7e4fb20eba92c","EMEB PROFESSOR RICARDO VIEIRA DE LIMA","9 ANO B","9 ano","anos finais","M",15,NA,"Urbana",NA,"P2357",NA,"Experimental",40,36,48,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88888888888889,4.33333333333333,3.66666666666667,3.88888888888889,4.33333333333333,4.55555555555556,4.11111111111111,4.22222222222222,-4,1,NA,NA,NA,NA,NA,0.444444444444444,0.222222222222222,0.222222222222222,0.111111111111112,"5th quintile","4th quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","3fc36ac1f2e3c4ec41085048315748c6","EMEB PROFESSORA MARIA QUEIROZ FERRO","8 ANO A","8 ano","anos finais","M",14,NA,NA,NA,"P3142",NA,"Experimental",23,26,34,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22222222222222,4.11111111111111,2.77777777777778,3.33333333333333,3.66666666666667,3.66666666666667,3.11111111111111,3.88888888888889,3,0,NA,NA,NA,NA,NA,0.888888888888888,0.555555555555556,0,0.777777777777778,"3rd quintile","3rd quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","3fd274afa1eb1021bc64b5f4962825c0","EMEB PROFESSOR RICARDO VIEIRA DE LIMA","8 ANO C","8 ano","anos finais","M",13,NA,NA,NA,"P2150",NA,"Experimental",41,43,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44444444444445,3.33333333333333,3.88888888888889,3.66666666666667,3.55555555555555,3.33333333333333,3.55555555555555,3.77777777777778,2,NA,NA,NA,NA,NA,NA,-0.111111111111111,-0.222222222222222,-0.222222222222222,0.222222222222222,"5th quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","3fe2de8817ce193ef2e1b6b99bbf14d0","EMEB NATANAEL DA SILVA","7 ANO B","7 ano","anos finais","M",14,"Parda","Rural",NA,"P541",NA,"Experimental",18,16,21,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88888888888889,NA,3.44444444444445,NA,2.66666666666667,NA,3,NA,-2,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2nd quintile","2nd quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","3ff64b256dd6e605d0c04a46b496f68d","EMEB PROFESSOR RICARDO VIEIRA DE LIMA","6 ANO D","6 ano","anos finais","M",11,NA,"Rural",NA,"P1703",NA,"Controle",26,22,42,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66666666666667,3.44444444444445,3.11111111111111,3.33333333333333,2.88888888888889,3.22222222222222,3.33333333333333,3.44444444444445,-4,8,NA,NA,NA,NA,NA,0.777777777777778,0.222222222222222,0.333333333333333,0.111111111111111,"3rd quintile","3rd quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","4025a9cb16f4490d2cbafa81c920f754","EMEB PROFESSOR RICARDO VIEIRA DE LIMA","6 ANO C","6 ano","anos finais","F",11,"Parda","Rural",NA,"P1690",NA,"Controle",8,13,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88888888888889,3.11111111111111,2.66666666666667,2.77777777777778,3.11111111111111,3.22222222222222,2.44444444444445,3.11111111111111,5,-3,NA,NA,NA,NA,NA,0.222222222222222,0.111111111111111,0.111111111111111,0.666666666666667,"1st quintile","1st quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","40578e2290f8554195d3edb29cdace89","EMEB PADRE ANCHIETA","8 ANO C","8 ano","anos finais","F",15,NA,NA,NA,"P1063",NA,"Controle",NA,NA,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66666666666667,2.75,2.66666666666667,2.5,2.55555555555555,2.77777777777778,2.55555555555555,2.88888888888889,NA,-2,NA,NA,NA,NA,NA,0.0833333333333335,-0.166666666666666,0.222222222222222,0.333333333333333,NA,"1st quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
